	item_id	book_instance	reports_policy_legislation_and_technical_documentation_instance	databases_instance	academic_scientific	news_media_sources	wiki	category	Item label	Item ID	Weighted ORES Score
5511	Q148	20	59	127	2	1	5	disputed_territory	People's Republic of China	Q148	4.83
5513	Q148234	12	0	13	0	0	3	human	Edgar Rice Burroughs	Q148234	4.95
5515	Q148400	7	0	3	0	0	1	human	Pan Yuliang	Q148400	4.41
5517	Q148458	14	3	9	6	0	22	human	Jean-François Millet	Q148458	4.96
5519	Q148524	12	0	8	0	0	2	human	Zewditu I of Ethiopia	Q148524	3.89
5521	Q148669	17	0	19	0	0	4	human	Ida Lupino	Q148669	4.92
5523	Q149090	4	0	6	0	0	0	human	Ivan Ribar	Q149090	4.36
5525	Q149210	1	0	7	0	0	0	human	Norman Taber	Q149210	3.19
5527	Q149368	3	0	1	0	0	0	human	Kamal Abbas	Q149368	2.97
5529	Q149576	15	0	2	0	0	0	human	Jake Vargas	Q149576	3.31
5531	Q149645	4	0	2	0	0	0	human	Nawara Negm	Q149645	3.01
5533	Q149703	16	0	5	0	0	4	human	Monika Brodka	Q149703	4.35
5535	Q14972	5	0	4	0	0	2	human	Bill Raisch	Q14972	3.9
5537	Q149727	4	0	12	0	0	3	human	Saint Giles	Q149727	4.12
5539	Q14974	14	0	10	0	0	3	human	Vladimir the Great	Q14974	4.88
5541	Q149762	3	0	1	0	0	0	human	Kamal Khalil	Q149762	2.98
5543	Q149771	5	0	3	0	0	0	human	Gihan Ibrahim	Q149771	3.07
5545	Q149873	2	0	0	0	0	0	human	Ali Alyami	Q149873	2.09
5547	Q14989	13	0	13	0	0	0	human	Léon Delacroix	Q14989	3.96
5549	Q149928	2	0	0	0	0	0	human	Alena Melicharová	Q149928	3.81
5551	Q149930	7	0	5	0	0	0	human	Albin Moller	Q149930	3.91
5553	Q149937	4	0	1	0	0	0	human	Wael Abbas	Q149937	3.0
5555	Q149956	15	0	13	0	0	1	human	Gabrielle Bossis	Q149956	3.92
5557	Q14999	10	1	6	0	0	1	human	Gaston Eyskens	Q14999	4.01
5559	Q149997	11	0	3	0	0	2	human	Zeppo Marx	Q149997	4.03
5561	Q150016	6	0	1	0	0	0	human	Thomas Schmitz	Q150016	3.56
5563	Q150091	3	0	2	1	0	2	feeling	neo-impressionism	Q150091	3.53
5565	Q150161	2	0	13	0	0	1	human	George McCartney	Q150161	3.84
5567	Q15024	11	0	2	1	5	2	human	Donald Tsang	Q15024	4.65
5569	Q150303	3	0	0	0	0	1	human	John J. Clausey	Q150303	2.96
5571	Q150537	3	0	4	0	0	0	human	Jo de Roo	Q150537	3.79
5573	Q150586	17	0	19	0	0	3	human	Emperor Rudolf II	Q150586	4.84
5575	Q150611	22	0	15	0	0	4	human	Ferdinand I, Holy Roman Emperor	Q150611	4.94
5577	Q150679	36	1	30	8	0	27	human	Anthony van Dyck	Q150679	4.79
5579	Q150767	19	0	12	0	0	0	human	Benjamin Britten	Q150767	4.93
5581	Q150816	6	0	4	0	0	0	human	Emiliano González Navero	Q150816	3.03
5583	Q150903	7	0	19	0	0	5	human	Gong Li	Q150903	4.45
5585	Q151084	27	0	23	0	1	1	human	Joaquín Rodrigo	Q151084	4.95
5587	Q1511	34	0	26	0	0	6	human	Richard Wagner	Q1511	4.96
5589	Q151152	15	0	22	8	0	13	human	Juan Gris	Q151152	4.96
5591	Q151278	10	0	10	0	0	1	human	Holger Badstuber	Q151278	4.67
5593	Q151301	18	1	31	0	0	25	human	Vaira Vīķe-Freiberga	Q151301	4.28
5595	Q151334	9	0	7	0	0	0	human	Philip Sainton	Q151334	3.84
5597	Q151345	0	0	0	0	0	0	animal	Billygoat Hennes	Q151345	2.24
5599	Q151355	2	0	6	0	0	0	human	Dimitris Karadolamis	Q151355	3.74
5601	Q151362	4	0	0	0	0	0	human	Lucy May Barker	Q151362	3.54
5603	Q151364	19	0	8	0	0	3	human	Vidkun Quisling	Q151364	4.92
5605	Q151377	10	0	9	0	0	0	human	Antoine Charles IV de Gramont	Q151377	3.91
5607	Q151396	10	0	6	0	0	0	human	Antoine V de Gramont	Q151396	3.88
5609	Q151433	8	0	0	0	0	0	human	Anna Maria Kaufmann	Q151433	3.19
5611	Q15145	11	0	10	0	0	1	human	José Batlle y Ordóñez	Q15145	4.03
5613	Q151484	13	0	1	0	0	0	human	Anastassia Morkovkina	Q151484	3.81
5615	Q151516	2	0	1	0	0	0	human	Yehuda Lerner	Q151516	2.33
5617	Q151556	20	1	13	0	0	5	human	Richard Owen	Q151556	4.95
5619	Q151687	9	0	0	0	0	2	human	Joachim Nermark	Q151687	3.83
5621	Q151795	7	0	12	0	0	1	human	Danny O'Donoghue	Q151795	3.88
5623	Q151805	2	0	5	0	0	1	human	Semerkhet	Q151805	3.15
5625	Q151838	11	0	5	0	0	2	human	Axel Witsel	Q151838	4.61
5627	Q151886	22	0	27	0	0	0	human	Nikodim Kondakov	Q151886	4.06
5629	Q152107	14	0	23	0	0	1	human	Jupp Heynckes	Q152107	4.68
5631	Q152233	28	0	19	0	0	6	human	El Lissitzky	Q152233	4.8
5633	Q152256	17	0	8	0	0	0	human	Conrad II	Q152256	4.46
5635	Q152286	3	0	7	0	1	1	human	Bobby Zamora	Q152286	3.74
5637	Q152292	9	0	21	0	0	8	human	Vanessa Beecroft	Q152292	4.26
5639	Q152309	13	0	14	0	0	4	human	Tom Savini	Q152309	4.0
5641	Q152452	24	0	12	1	0	2	human	Gunnar Myrdal	Q152452	4.94
5643	Q152458	10	0	9	0	0	4	human	Bernd Schneider	Q152458	4.39
5645	Q152503	10	0	12	0	0	1	human	Mikhail Khodorkovsky	Q152503	4.87
5647	Q152506	14	0	10	0	0	2	human	Nina Badrić	Q152506	3.46
5649	Q152534	8	0	16	0	0	3	human	Alfredo Stroessner	Q152534	4.77
5651	Q1526	4	0	10	0	0	2	human	Ramesses I	Q1526	3.47
5653	Q152728	4	0	7	0	0	1	human	Yukiko Kada	Q152728	3.75
5655	Q152854	0	0	0	0	0	0	feeling	Pillars of Hercules	Q152854	3.04
5657	Q152941	10	0	9	0	0	3	human	George Irving	Q152941	3.94
5659	Q152944	8	0	10	0	0	0	human	Marc-Antoine Berdolet	Q152944	3.43
5661	Q153032	12	0	8	0	1	3	human	Lisa del Giocondo	Q153032	4.78
5663	Q153063	2	0	3	0	0	0	human	Valerius Gratus	Q153063	3.16
5665	Q153079	3	0	7	0	0	1	human	Hüseyin Özkan	Q153079	3.77
5667	Q153120	3	0	5	0	0	0	human	Rudolf Sieber	Q153120	3.63
5669	Q153125	9	0	4	0	0	1	human	Blanche Baker	Q153125	4.48
5671	Q153159	13	0	5	0	0	0	human	Elias Lönnrot	Q153159	4.79
5673	Q153204	3	0	10	0	0	2	human	Emilian of Cogolla	Q153204	3.45
5675	Q153243	9	0	8	0	0	3	human	Josiah Willard Gibbs	Q153243	4.67
5677	Q153262	6	0	2	0	0	2	human	Michaela McManus	Q153262	4.17
5679	Q153266	6	0	13	0	0	2	human	Łukasz Piszczek	Q153266	4.54
5681	Q153289	7	0	0	0	0	0	human	Tom Robinson	Q153289	3.57
5683	Q153291	10	0	0	0	0	0	human	Walter Plowright	Q153291	3.01
5685	Q153315	1	0	5	0	0	0	human	Osta Morat	Q153315	2.99
5687	Q153416	11	0	13	0	0	2	human	Marcel Schmelzer	Q153416	4.0
5689	Q153420	13	0	10	0	0	2	human	Wojciech Kętrzyński	Q153420	3.97
5691	Q153447	5	0	1	0	0	0	human	Mildthryth	Q153447	3.06
5693	Q153455	16	0	8	0	0	2	human	Heinrich Biber	Q153455	4.45
5695	Q153503	8	0	7	0	0	0	human	Juan Félix Sánchez	Q153503	3.94
5697	Q153586	8	0	9	0	0	1	human	Christian IV of Denmark	Q153586	4.95
5699	Q153597	21	0	15	0	0	0	human	Lee Taemin	Q153597	3.94
5701	Q153620	12	0	7	0	0	3	human	Amānullāh Khān	Q153620	4.04
5703	Q153637	33	0	17	0	0	1	human	Dietrich Buxtehude	Q153637	4.95
5705	Q153638	9	0	15	0	0	2	human	Lee Dong-hae	Q153638	3.76
5707	Q153700	38	0	15	0	0	1	human	Oriana Fallaci	Q153700	4.94
5709	Q153753	18	0	8	2	0	0	human	Albert Bandura	Q153753	4.79
5711	Q153762	1	0	0	0	0	0	human	Michael Kühntopf	Q153762	3.24
5713	Q153810	1	0	2	0	0	0	human	Judikje Simons	Q153810	3.27
5715	Q153819	4	0	5	0	0	0	human	Adolf, Duke of Guelders	Q153819	3.93
5717	Q153839	10	0	16	0	0	4	human	Martin Niemöller	Q153839	4.9
5719	Q153894	0	0	0	0	0	0	human	Robert Lynen	Q153894	1.53
5721	Q153940	6	0	12	0	0	2	human	Christian I of Denmark	Q153940	4.88
5723	Q153981	16	0	5	0	0	0	human	Thomas Müntzer	Q153981	4.36
5725	Q154045	38	0	15	0	0	36	human	Alexei Nikolaevich, Tsarevich of Russia	Q154045	4.78
5727	Q15414	9	0	9	0	0	3	human	Klas Robert Elias Fries	Q15414	4.0
5729	Q154211	12	0	4	0	0	0	human	Multatuli	Q154211	4.96
5731	Q154281	5	0	0	0	0	1	human	John G. Floyd	Q154281	3.85
5733	Q154340	13	0	23	4	0	15	human	Francis Bacon	Q154340	4.93
5735	Q15435	3	0	13	0	0	0	human	Vincenzo Briganti	Q15435	3.88
5737	Q154356	15	0	22	4	0	2	human	Émile Borel	Q154356	4.94
5739	Q154358	5	0	17	0	0	3	human	Giuseppe Sanmartino	Q154358	3.95
5741	Q154360	2	0	0	0	0	0	human	Louise Lyksborg	Q154360	3.12
5743	Q154512	5	0	12	0	0	1	human	Danijel Pranjić	Q154512	4.35
5745	Q154519	15	0	7	0	0	8	human	Brigitte Nielsen	Q154519	4.87
5747	Q154545	26	0	10	0	0	4	human	Léopold Sédar Senghor	Q154545	4.96
5749	Q154586	179	0	17	0	0	2	human	Levon Aronian	Q154586	4.84
5751	Q154599	24	0	14	0	0	8	human	Robert Doisneau	Q154599	4.95
5753	Q15469	15	0	9	0	0	2	human	William John Hamilton	Q15469	3.91
5755	Q154723	26	0	19	0	0	2	human	Viktor Frankl	Q154723	4.91
5757	Q154743	8	0	0	0	0	0	human	Theodore Olson	Q154743	3.9
5759	Q154782	18	0	14	0	0	0	human	Adelbert von Chamisso	Q154782	4.95
5761	Q154788	1	0	0	0	0	0	feeling	Wukan protests	Q154788	2.06
5763	Q15482	4	0	7	0	0	0	human	William Jack	Q15482	3.34
5765	Q154824	1	0	6	0	0	0	human	Norman Borlaug	Q154824	4.92
5767	Q154889	0	0	4	0	0	0	human	Yang Soukh Tegin	Q154889	2.88
5769	Q154895	47	0	34	0	0	3	human	Herbert von Karajan	Q154895	4.95
5771	Q154908	0	0	2	0	0	0	human	Yujiulü Wuti	Q154908	2.97
5773	Q154925	0	0	2	0	0	0	human	Yujiulü Datan	Q154925	2.18
5775	Q154936	12	0	10	0	0	1	human	Arnulf of Carinthia	Q154936	4.62
5777	Q154985	2	0	2	0	0	0	human		Q154985	1.37
5779	Q155	6	6	13	0	0	2	country	Brazil	Q155	4.95
5781	Q155065	6	0	9	0	0	3	human	Jean-Marie Pfaff	Q155065	4.71
5783	Q155106	15	0	15	0	0	4	human	Arturo Pérez-Reverte	Q155106	4.8
5785	Q155109	8	0	8	0	0	0	human	Giovanna Trillini	Q155109	3.51
5787	Q155110	5	0	0	0	0	1	human	I. L. Patterson	Q155110	3.86
5789	Q15512	3	0	12	0	0	5	human	Bershawn Jackson	Q15512	4.09
5791	Q155127	10	0	14	0	0	1	human	Axel Oxenstierna	Q155127	4.58
5793	Q155136	21	1	7	0	0	1	human	Otto Klemperer	Q155136	4.94
5795	Q155313	0	0	2	0	0	0	human	Yujiulü Kangti	Q155313	2.05
5797	Q155329	24	0	35	0	0	21	human	Sergei Witte	Q155329	4.33
5799	Q155376	15	1	18	0	0	7	human	Lorenzo Monaco	Q155376	4.93
5801	Q155382	6	0	4	0	0	1	human	Eva-Britt Svensson	Q155382	3.9
5803	Q155438	5	0	7	0	0	0	human	Michaela Kirchgasser	Q155438	3.93
5805	Q15547	0	0	11	0	0	0	human	Denis Nizhegorodov	Q15547	3.46
5807	Q155473	5	0	3	0	0	0	human	Catherine of Bohemia	Q155473	3.1
5809	Q155488	7	0	7	0	0	1	human	Joanna Zeiger	Q155488	3.73
5811	Q155525	8	0	5	0	0	3	human	César Milstein	Q155525	4.1
5813	Q155534	26	0	20	0	0	4	human	Johann Tserclaes, Count of Tilly	Q155534	4.42
5815	Q155626	14	0	19	8	1	8	human	John Singer Sargent	Q155626	4.96
5817	Q155739	2	0	5	0	0	0	human	Kang Joon-Ho	Q155739	3.03
5819	Q155781	13	0	6	0	0	0	human	Louis Néel	Q155781	4.66
5821	Q155790	40	0	29	2	0	2	human	Eugene Wigner	Q155790	4.92
5823	Q155903	12	0	6	0	0	0	human	Dietmar Hamann	Q155903	4.61
5825	Q155907	10	0	13	0	0	1	human	Sir George Stokes, 1st Baronet	Q155907	4.93
5827	Q155911	7	0	9	0	0	2	human	Thomas Häßler	Q155911	4.14
5829	Q155914	13	0	28	0	0	11	human	Peter Simon Pallas	Q155914	4.45
5831	Q15615	35	0	5	0	0	3	human	Lil Wayne	Q15615	4.9
5833	Q156182	4	0	6	0	0	2	human	Carl Schuhmann	Q156182	4.03
5835	Q156286	7	0	4	0	0	0	human	Russell Alan Hulse	Q156286	4.8
5837	Q156397	1	0	0	0	0	1	artefact	National Day of Catalonia	Q156397	3.0
5839	Q156472	30	0	39	0	0	1	human	Witold Lutosławski	Q156472	4.82
5841	Q156540	6	1	0	0	0	1	human	Anniken Huitfeldt	Q156540	4.3
5843	Q156550	3	0	0	0	0	0	human	Marianne Aasen	Q156550	3.84
5845	Q156553	9	1	3	0	0	1	human	Jan Tore Sanner	Q156553	4.16
5847	Q156567	16	0	16	1	0	7	human	Henri Cartier-Bresson	Q156567	4.96
5849	Q156657	3	0	11	0	0	5	human	Anna of Austria, Queen of Spain	Q156657	4.75
5851	Q156797	6	0	5	0	0	0	human	Knut Agathon Wallenberg	Q156797	4.03
5853	Q156942	16	0	11	0	0	5	human	Charles Wheatstone	Q156942	4.87
5855	Q157052	11	0	30	0	0	19	human	Emperor Taishō	Q157052	4.84
5857	Q157077	17	0	13	0	0	4	human	Mary of Hungary	Q157077	4.88
5859	Q157084	14	0	9	0	0	2	human	Carloman of Bavaria	Q157084	4.04
5861	Q157109	0	0	0	0	0	0	country	Burgundian Netherlands	Q157109	3.04
5863	Q157123	0	0	0	0	0	0	feeling	Carolingian Renaissance	Q157123	3.0
5865	Q157255	9	0	13	1	0	0	human	Merton Miller	Q157255	4.9
5867	Q157282	15	1	11	0	0	0	human	Bronisław Geremek	Q157282	4.32
5869	Q157321	13	0	16	2	0	14	human	Francis Picabia	Q157321	4.94
5871	Q157367	1	0	4	0	0	3	country	Brandenburg-Prussia	Q157367	3.39
5873	Q157372	5	0	10	0	0	4	human	Sopho Khalvashi	Q157372	3.67
5875	Q157451	14	0	23	0	0	15	human	Heydar Aliyev	Q157451	4.83
5877	Q15750	6	0	2	0	0	0	human	Timo Murama	Q15750	3.81
5879	Q15751	1	0	0	0	0	0	human	Jarkko Määttä	Q15751	3.12
5881	Q157521	5	0	19	0	0	2	human	Charles Lucien Bonaparte	Q157521	4.89
5883	Q15769	11	0	6	0	0	1	human	Nikolay Ozolin	Q15769	3.87
5885	Q157814	26	0	12	0	0	4	human	Simon Rattle	Q157814	4.95
5887	Q157834	11	0	6	0	0	2	human	Catherine of Austria, Queen of Portugal	Q157834	4.06
5889	Q157839	4	0	7	0	0	1	human	Christian Lell	Q157839	3.76
5891	Q157931	5	0	5	0	0	0	human	Pavel Ivanovich Belyayev	Q157931	4.41
5893	Q158012	2	0	7	0	0	5	human	Twosret	Q158012	3.87
5895	Q15802	6	0	8	0	0	1	human	Daniel Passarella	Q15802	4.64
5897	Q15803	9	0	6	0	0	0	human	Simon Jenko	Q15803	3.94
5899	Q158043	3	0	4	0	0	1	human	Merneptah	Q158043	4.4
5901	Q158052	5	0	10	0	0	4	human	Amenhotep II	Q158052	4.38
5903	Q158065	2	0	8	0	0	5	human	Amenmesse	Q158065	3.73
5905	Q158078	19	0	34	0	0	5	human	Alfred Schnittke	Q158078	4.83
5907	Q158124	3	0	8	0	0	1	human	Evridiki	Q158124	3.61
5909	Q158136	9	8	6	0	0	6	human	Kirron Kher	Q158136	4.14
5911	Q158225	10	0	3	0	0	2	human	Aruna Irani	Q158225	4.22
5913	Q158256	19	0	13	0	0	3	human	Isabella Clara Eugenia	Q158256	4.89
5915	Q158340	26	0	16	2	2	1	human	Mariss Jansons	Q158340	4.54
5917	Q158370	37	0	9	2	1	0	human	Bernard Haitink	Q158370	4.93
5919	Q158434	4	0	10	0	0	3	human	Albert II, Duke of Austria	Q158434	4.0
5921	Q158465	5	0	52	1	0	2	human	Anatoly Fomenko	Q158465	4.28
5923	Q158486	10	4	9	0	6	0	human	Eugene Cernan	Q158486	4.9
5925	Q158504	17	0	7	0	0	1	human	Clement of Ohrid	Q158504	4.61
5927	Q158533	13	0	2	0	0	3	human	Manoj Bajpai	Q158533	4.11
5929	Q158723	2	0	3	0	0	1	human	Matt Jarvis	Q158723	3.93
5931	Q158838	18	0	13	0	0	4	human	Patrice de Mac-Mahon, Duke of Magenta	Q158838	4.49
5933	Q158861	10	0	27	0	0	19	human	Chulalongkorn	Q158861	4.58
5935	Q158874	12	0	10	0	0	3	human	Carlos I of Portugal	Q158874	4.88
5937	Q158995	3	0	11	0	0	1	human	Joey O'Brien	Q158995	3.96
5939	Q15904	9	0	2	0	0	0	human	Milan Jesih	Q15904	3.85
5941	Q159045	7	0	12	0	0	4	human	Andreas Brehme	Q159045	4.17
5943	Q159057	8	0	11	0	0	2	human	Mark Schwarzer	Q159057	4.44
5945	Q15944	5	0	3	0	0	1	human	Walter Breisky	Q15944	4.0
5947	Q15948	31	0	18	0	0	0	human	Émile Durkheim	Q15948	4.94
5949	Q159514	5	0	10	1	0	1	human	Patrick Helmes	Q159514	3.99
5951	Q159538	5	0	0	0	0	0	artefact	Bonito	Q159538	3.06
5953	Q159592	11	0	26	0	0	1	human	John Napier	Q159592	4.95
5955	Q159609	7	0	6	0	0	0	human	Prince Claus of the Netherlands	Q159609	4.02
5957	Q159612	11	0	10	0	0	3	human	Richard Meier	Q159612	4.96
5959	Q159632	26	0	19	2	0	1	human	Caspar Peucer	Q159632	4.11
5961	Q159668	3	0	7	0	0	0	human	Martin Říman	Q159668	3.87
5963	Q159707	22	0	11	0	0	0	human	Totila	Q159707	4.52
5965	Q159720	9	1	1	0	0	0	human	Tom Tancredo	Q159720	4.0
5967	Q159741	4	0	0	0	0	0	artefact	flag of Nepal	Q159741	3.1
5969	Q15975	37	0	9	0	0	0	human	Montesquieu	Q15975	4.96
5971	Q15983	5	0	10	0	0	2	human	Charly Gaul	Q15983	4.5
5973	Q15990	8	0	3	0	0	0	human	Gaston Geens	Q15990	3.77
5975	Q159905	18	0	6	0	0	1	human	Hipparchus	Q159905	4.56
5977	Q159915	23	0	12	0	0	0	human	Gidon Kremer	Q159915	4.88
5979	Q159917	11	0	9	0	0	0	human	Friedrich List	Q159917	4.89
5981	Q159923	13	0	7	0	0	0	human	Joseph Proust	Q159923	4.81
5983	Q159934	6	0	9	0	0	2	human	Murad III	Q159934	4.71
5985	Q159963	7	0	12	0	0	0	human	Otakar Theer	Q159963	3.92
5987	Q159978	19	0	14	0	0	2	human	Nigel Kennedy	Q159978	4.18
5989	Q159986	6	0	1	0	0	0	artefact	flag of Zimbabwe	Q159986	3.02
5991	Q160001	22	0	10	0	0	8	human	Victoria Eugenie of Battenberg	Q160001	4.31
5993	Q16001	3	0	0	0	0	0	human	Maurice Gourdault-Montagne	Q16001	3.89
5995	Q160027	8	0	8	0	0	3	human	Son Sann	Q160027	3.83
5997	Q160056	0	0	0	0	0	0	feeling	Pan-European Picnic	Q160056	2.99
5999	Q160063	19	0	14	0	0	1	human	Heinrich Marschner	Q160063	4.93
6001	Q160149	20	0	23	7	0	13	human	Mark Rothko	Q160149	4.96
6003	Q16019	16	0	4	0	0	0	human	Wolfgang Schäuble	Q16019	4.86
6005	Q160227	8	0	12	0	0	2	human	Peter II of Russia	Q160227	4.86
6007	Q160242	3	0	1	0	0	1	artefact	flag of Botswana	Q160242	3.07
6009	Q160250	6	0	2	0	0	1	artefact	flag of South Africa	Q160250	3.1
6011	Q160374	15	0	17	0	0	1	human	Norbert of Xanten	Q160374	4.04
6013	Q160390	18	0	10	1	0	2	human	Gustavo Dudamel	Q160390	4.77
6015	Q160430	19	0	11	0	0	0	human	David Garrett	Q160430	4.73
6017	Q160456	28	0	10	7	0	3	human	Angela Davis	Q160456	4.96
6019	Q160460	23	0	11	0	0	0	human	Al-Farabi	Q160460	4.85
6021	Q160467	16	0	16	0	0	3	human	Charles Edward, Duke of Saxe-Coburg and Gotha	Q160467	4.77
6023	Q160499	24	0	16	0	0	1	human	Charles-Maurice de Talleyrand-Périgord	Q160499	4.91
6025	Q160514	6	0	12	0	0	2	human	Eusebius	Q160514	4.7
6027	Q160615	2	0	2	0	0	0	human	Peter Mlonk	Q160615	3.01
6029	Q160716	4	0	7	0	0	0	human	Jan Wjela-Radyserb	Q160716	3.02
6031	Q160748	2	0	3	0	0	1	human	Jurij Mjeń	Q160748	3.0
6033	Q160756	4	0	5	0	0	0	human	Hanka Krawcec	Q160756	3.21
6035	Q160847	16	0	25	0	1	3	human	Hideki Tojo	Q160847	4.93
6037	Q160869	10	0	10	0	0	1	human	Grand Duke Nicholas Nikolaevich of Russia	Q160869	4.1
6039	Q160919	6	0	9	0	0	1	human	Michał Nawka	Q160919	3.25
6041	Q160948	19	0	16	0	0	16	human	Grand Duke Kirill Vladimirovich of Russia	Q160948	4.03
6043	Q161048	28	0	15	0	0	6	human	Alois Senefelder	Q161048	4.66
6045	Q161247	5	0	5	0	0	3	human	Auguste Viktoria of Schleswig-Holstein	Q161247	4.74
6047	Q161753	6	0	1	0	0	0	human	Dewey Jackson	Q161753	3.0
6049	Q161779	2	0	0	0	0	0	feeling	spatial reference system	Q161779	2.97
6051	Q161841	13	0	11	0	0	0	human	Edward Gibbon	Q161841	4.95
6053	Q161853	12	0	6	0	0	0	human	Hero of Alexandria	Q161853	4.75
6055	Q161876	13	0	6	0	0	0	human	Arimasa Mori	Q161876	4.07
6057	Q161894	1	0	0	0	0	0	human	Thomas Bührer	Q161894	2.97
6059	Q161904	4	0	10	0	0	0	human	Khufu	Q161904	4.69
6061	Q161911	10	0	9	0	0	0	human	Mario Stecher	Q161911	3.22
6063	Q161933	22	0	16	0	0	2	human	Alberto Moravia	Q161933	4.93
6065	Q161951	3	0	7	0	0	4	human	Kenji Itami	Q161951	3.76
6067	Q162068	5	0	0	0	0	0	artefact	flag of Ethiopia	Q162068	3.03
6069	Q162092	17	0	4	0	0	1	human	Jack Good	Q162092	3.86
6071	Q162130	11	0	0	0	0	0	human	Rosario Green	Q162130	4.28
6073	Q162152	11	0	1	0	0	0	human	Yosif Feigelson	Q162152	2.99
6075	Q162269	21	0	11	6	0	2	human	Jefferson Davis	Q162269	4.92
6077	Q162356	19	0	10	0	0	1	human	Lady Jane Grey	Q162356	4.85
6079	Q162363	4	0	5	0	0	0	human	Alberto Guani	Q162363	3.86
6081	Q162389	18	0	29	0	0	10	human	Tony Curtis	Q162389	4.95
6083	Q162431	4	0	1	0	0	0	human	Wilhelm Wandschneider	Q162431	3.91
6085	Q162487	15	0	4	0	0	2	human	Cédric Pioline	Q162487	4.32
6087	Q162530	13	0	4	0	0	1	human	Clarence Williams	Q162530	3.94
6089	Q162571	6	0	12	0	0	4	human	Zosimus	Q162571	4.64
6091	Q162616	2	0	6	0	0	0	human	Galina Murašova	Q162616	3.35
6093	Q162624	4	0	0	0	0	0	human	Fred Karger	Q162624	3.13
6095	Q162651	4	0	9	0	0	0	human	Giorgio Perlasca	Q162651	3.93
6097	Q162689	1	0	0	0	0	0	human	Kehat Shorr	Q162689	3.47
6099	Q162699	7	0	0	0	0	0	artefact	flag of Yemen	Q162699	3.19
6101	Q162715	2	0	5	0	0	3	human	Rufino Lecca	Q162715	3.2
6103	Q162824	7	0	15	0	0	0	human	Alexander Volberg	Q162824	3.91
6105	Q162848	14	0	3	0	0	2	human	Vytautas Barkauskas	Q162848	3.98
6107	Q16285	27	0	6	0	0	0	human	Mario Benedetti	Q16285	4.87
6109	Q162994	5	0	5	0	0	2	human	Ilie Bărbulescu	Q162994	3.96
6111	Q162999	3	0	0	0	0	0	artefact	flag of Cambodia	Q162999	3.04
6113	Q163031	5	0	4	0	0	2	human	Maxim Sakaschansky	Q163031	3.03
6115	Q163102	8	0	11	0	0	2	human	Henry (VII) of Germany	Q163102	3.89
6117	Q163179	9	6	0	0	0	0	human	Clarence Andrew Cannon	Q163179	3.93
6119	Q163212	2	0	0	0	0	0	human	Ingo Taleb Rashid	Q163212	2.93
6121	Q163222	3	0	1	0	0	0	human	Philip Clarke	Q163222	3.0
6123	Q163285	13	0	10	0	0	0	human	Juan Antonio Pérez Bonalde	Q163285	3.99
6125	Q163406	14	0	8	0	0	0	human	Amlo	Q163406	3.96
6127	Q163415	17	0	11	0	0	5	human	William Shockley	Q163415	4.92
6129	Q163437	4	0	12	0	0	3	human	Zisis Vryzas	Q163437	3.94
6131	Q163443	1	0	6	0	0	2	human	Fadrique Álvarez de Toledo, 2nd Duke of Alba	Q163443	3.95
6133	Q163463	2	0	8	0	0	0	human	Jerzy Budnik	Q163463	3.26
6135	Q163498	14	0	2	0	0	0	human	Whit Dickey	Q163498	3.9
6137	Q163501	7	0	9	0	0	4	human	Johannes Voorhout	Q163501	3.99
6139	Q163612	8	0	5	0	0	3	human	Adolfo Alejandro Nouel	Q163612	3.9
6141	Q163644	3	0	8	0	0	1	human	Tuone Udaina	Q163644	3.04
6143	Q163670	7	0	0	0	0	0	human	Danny Pieters	Q163670	4.35
6145	Q163754	12	0	8	0	0	5	human	Johnny Rogers	Q163754	3.91
6147	Q16378	2	0	0	0	0	0	human	Vijaygupta Maurya	Q16378	3.0
6149	Q1638	2	0	3	0	0	0	human	Primo Nebiolo	Q1638	4.22
6151	Q163816	12	0	10	0	0	1	human	Yakov Dzhugashvili	Q163816	4.08
6153	Q163826	8	0	2	0	0	0	human	Marosa di Giorgio	Q163826	3.9
6155	Q163861	16	0	10	0	0	6	human	Harry James	Q163861	4.26
6157	Q16389	10	0	5	0	0	0	human	Charles K. Kao	Q16389	4.87
6159	Q16397	29	0	23	2	0	5	human	Bruce Lee	Q16397	4.93
6161	Q163993	12	0	8	0	0	0	human	Josef Slavík	Q163993	4.03
6163	Q164004	35	0	19	0	0	3	human	Alexander Borodin	Q164004	4.95
6165	Q164041	18	0	2	0	0	3	human	Horst Weigang	Q164041	3.75
6167	Q164069	16	0	5	0	0	3	human	Joanne Whalley	Q164069	4.64
6169	Q164170	25	0	8	0	0	1	human	Philip Kotler	Q164170	4.1
6171	Q164184	15	0	1	0	0	0	human	Lars Anders Tomter	Q164184	3.88
6173	Q164212	1	0	10	0	0	5	human	Onesiphorus	Q164212	3.06
6175	Q16426	2	0	0	0	0	0	human	Heinz Mellmann	Q16426	3.86
6177	Q16427	13	0	0	0	0	0	human	Clive Sarstedt	Q16427	3.53
6179	Q164300	6	0	0	0	0	1	human	Jessica Kürten	Q164300	3.09
6181	Q164358	18	0	22	12	0	19	human	Robert Rauschenberg	Q164358	4.87
6183	Q164378	7	0	9	0	0	2	human	Petek Dinçöz	Q164378	3.55
6185	Q164487	14	0	18	0	0	5	human	Ava Gardner	Q164487	4.95
6187	Q164500	11	0	17	0	0	2	human	Princess Victoria Melita of Saxe-Coburg and Gotha	Q164500	3.99
